slice_id,pore_fraction,resin_fraction,matrix_fraction,assigned_fraction,mean_intensity,std_intensity,mean_intensity_pores,mean_intensity_resin,mean_intensity_matrix,pore_object_count,mean_pore_area_um2,median_pore_area_um2,mean_pore_equivalent_diameter_um,median_pore_equivalent_diameter_um,resin_object_count,mean_resin_area_um2,median_resin_area_um2,mean_resin_equivalent_diameter_um,median_resin_equivalent_diameter_um,heterogeneity_index,phase_fraction_sum,unassigned_fraction
165,0.0047280008899766,0.1968795194126154,0.7944153965958394,0.9960229168984314,187.57815107353431,33.49194291420068,65.38235294117646,129.85760700663937,202.8155370396303,44,24727.272727272728,12800.0,154.73994256660782,127.66152972845846,241,187990.04149377596,115200.0,415.9645042726626,382.9845891853754,0.3362501571298086,0.9960229168984314,0.003977083101568635
166,0.0031149182333963,0.1984369785293136,0.7935532317276671,0.9951051284903772,187.53615530092333,33.241511830045376,65.40178571428571,129.68451296426068,202.7104054953913,28,25600.0,6400.0,153.14720344894536,90.270333367641,243,187917.69547325105,121600.0,414.1738759149047,393.4792607492748,0.3361723746827834,0.995105128490377,0.004894871509622978
167,0.0033652241628657,0.202998108799644,0.7888252308376905,0.9951885638002004,187.49969407053064,33.47251152224658,67.03305785123968,130.17906562542814,203.00835595670412,37,20929.72972972973,6400.0,140.9355141609256,90.270333367641,250,186854.4,121600.0,424.3458656351715,393.4792607492748,0.3333323546034626,0.9951885638002003,0.004811436199799735
168,0.0049226832795639,0.2010512849037712,0.7891033485371008,0.995077316720436,187.49257425742573,33.9157006850387,63.99435028248588,129.95504219117444,203.18425968350192,37,30616.216216216217,12800.0,173.41233050174353,127.66152972845846,251,184325.09960159365,140800.0,416.5527319740507,423.4053942720982,0.3332018029966954,0.995077316720436,0.004922683279564022
169,0.0054789186783846,0.202302814551118,0.7886027366781622,0.9963844699076648,187.61055178551564,34.24078892693929,63.41116751269036,130.0050866098433,203.44210897548933,35,36022.857142857145,12800.0,184.94125278666635,127.66152972845846,259,179743.62934362935,108800.0,406.7472529951664,372.1941193345023,0.3326276127696034,0.9963844699076647,0.003615530092335284
170,0.0052564245188563,0.2034987206585827,0.7876293247302258,0.9963844699076648,187.7610690844365,34.08918920706362,63.66137566137566,130.42271422714228,203.59668079096045,34,35576.470588235294,12800.0,185.09121027074315,127.66152972845846,249,188067.4698795181,121600.0,414.6733676020056,393.4792607492748,0.3321003739796822,0.9963844699076648,0.003615530092335173
171,0.0048392479697407,0.201607520302592,0.7898264545555679,0.9962732228279008,187.85665813772388,33.75522572203444,63.35632183908046,130.6393985377293,203.42614176555512,36,30933.33333333333,6400.0,165.325635177906,90.270333367641,259,179125.86872586873,128000.0,408.2224435596737,403.7012035232256,0.3334873281140749,0.9962732228279005,0.0037267771720994602
172,0.0054511069084436,0.2001056847257759,0.7906886194237401,0.9962454110579596,187.91878963177217,33.69024599339176,62.93877551020408,131.16622654621264,203.35430882870207,34,36894.117647058825,16000.0,184.05471432525164,142.0071667686964,258,178480.62015503875,118400.0,410.3271111598036,388.2319249673251,0.3338789798186885,0.9962454110579596,0.0037545889420403933
173,0.0058960952275002,0.1975470018912003,0.7924129491600845,0.9958560462787852,187.86992435198576,33.89983258593775,60.36792452830189,130.77938899056736,203.27295381159624,32,42400.0,19200.0,193.6261037401005,156.35280380893437,266,170899.24812030076,121600.0,398.29853480028834,393.4792607492748,0.334863873962264,0.9958560462787851,0.004143953721214899
174,0.0059795305373233,0.1970463900322616,0.7932194904883747,0.9962454110579596,187.71437312270552,33.985051409741736,61.64186046511628,130.07706422018347,203.169980014726,33,41696.969696969696,12800.0,187.5026004630741,127.66152972845846,261,173731.80076628353,102400.0,395.9463530922127,361.081333470564,0.3352736303791354,0.9962454110579596,0.0037545889420403933
175,0.0075369896540215,0.1993269551674268,0.7889364779174547,0.9958004227389032,187.3582990321504,34.570821539290286,63.50553505535056,129.8638202874285,203.29121866958084,47,36902.12765957447,12800.0,177.41090184314638,127.66152972845846,232,197710.3448275862,108800.0,416.2846210440178,372.1941193345023,0.3325002824472491,0.995800422738903,0.004199577261096987
176,0.0120703081544109,0.1968795194126154,0.7867393480921125,0.995689175659139,186.85476693736788,35.73263592635579,56.42165898617512,129.82229128407968,203.3514917986425,34,81694.11764705883,16000.0,224.9283042713957,142.0071667686964,240,188773.3333333333,102400.0,411.777253411807,361.081333470564,0.3303535452097219,0.9956891756591388,0.0043108243408611635
177,0.0159639559461564,0.1977416842807876,0.7817610412726665,0.9954666814996106,186.299532762265,37.10968940191613,52.329268292682926,129.4225035161744,203.6652317762994,43,85432.55813953489,6400.0,204.4420643825333,90.270333367641,230,197843.4782608696,96000.0,413.45589505741776,349.61549778946534,0.3266950545070509,0.9954666814996105,0.004533318500389516
178,0.0199410390477249,0.1984926020691957,0.7773667816219825,0.9958004227389032,185.892924685727,38.250053264061314,51.189679218967925,129.4312736443884,203.974025974026,38,120757.8947368421,12800.0,248.1699186161903,127.66152972845846,232,196882.75862068965,108800.0,413.0448169155541,372.1941193345023,0.3232937659509086,0.995800422738903,0.004199577261096987
179,0.0211369451551896,0.200912226054066,0.7737512515296473,0.9958004227389032,185.48445322060297,38.7878496832465,48.92105263157895,129.5204872646733,203.946443334172,30,162133.33333333334,16000.0,273.7826226911601,142.0071667686964,243,190261.7283950617,108800.0,417.4248364498808,372.1941193345023,0.3209174339797958,0.9958004227389029,0.004199577261097098
180,0.0233618867504728,0.1964345310935588,0.7766158638335744,0.996412281677606,185.24079430414952,39.45114506441902,47.85714285714285,128.53277644060597,203.8919209282338,41,131121.9512195122,12800.0,225.12030608794277,127.66152972845846,225,200903.11111111112,147200.0,438.9642812293646,432.9213103844808,0.3221380092567985,0.996412281677606,0.003587718322394018
181,0.024947157637112,0.1908443653354099,0.7805373233952608,0.9963288463677828,185.1806096339971,39.74844876250376,45.7670011148272,128.3682599825124,203.71623017993943,43,133506.97674418605,6400.0,204.0013637152957,90.270333367641,236,186088.13559322036,121600.0,415.13370598929646,393.4792607492748,0.3242386238727233,0.9963288463677827,0.003671153632217261
182,0.0261708755145177,0.1812493047057514,0.7886861719879853,0.9961063522082544,185.3692568695072,39.86897984541776,42.93092454835281,128.3493938928955,203.3998166302278,41,146887.80487804877,6400.0,190.941621150525,90.270333367641,234,178242.73504273503,108800.0,406.9605789132621,372.1941193345023,0.3290488724744049,0.9961063522082544,0.0038936477917456136
183,0.028534875959506,0.1765491155857158,0.7911892312826788,0.9962732228279008,185.41859494938257,40.255096133237686,41.85087719298246,128.838531821046,203.41233127109112,38,172800.0,12800.0,212.0823273206172,127.66152972845846,231,175875.32467532466,134400.0,412.9981622830652,413.6706356661128,0.3302074016011259,0.9962732228279005,0.0037267771720994602
184,0.032094782511959,0.1767994215151852,0.7869062187117588,0.9958004227389032,185.0005840471688,40.9647693927072,42.09705372616985,129.70851030360234,203.4549374425673,38,194357.8947368421,12800.0,235.5680315179992,127.66152972845846,262,155285.4961832061,108800.0,388.1912619429655,372.1941193345023,0.3270932657944179,0.995800422738903,0.004199577261096987
185,0.035654689064412,0.1785515630214706,0.7818166648125486,0.9960229168984314,184.3898097674936,41.97599503462971,43.16848673946958,129.10295950155762,203.66280103873927,42,195352.38095238092,12800.0,246.1878394385577,127.66152972845846,250,164352.0,105600.0,394.3111433046757,366.63772640253313,0.3233687254990744,0.9960229168984313,0.003977083101568746
186,0.0382689954388697,0.1841973523195016,0.7735843809100011,0.9960507286683724,183.6108855267549,42.62030961298169,44.12645348837209,129.12048920428808,203.67668524177603,46,191443.4782608696,12800.0,243.4283597272739,127.66152972845846,250,169548.8,102400.0,396.3985763391048,361.081333470564,0.3178680493054343,0.9960507286683724,0.003949271331627591
187,0.0386583602180442,0.1933474246301034,0.7644621203693404,0.996467905217488,182.7325898320169,43.22120976959001,42.736690647482014,128.72382048331414,203.63630079674027,41,216975.60975609755,12800.0,247.92053569785884,127.66152972845846,257,173123.73540856031,102400.0,398.842249636486,361.081333470564,0.3121416702196757,0.996467905217488,0.003532094782512041
188,0.0382968072088107,0.2041105795972855,0.7537545889420403,0.9961619757481366,181.90902770052287,43.58373016299422,41.34858387799565,128.99918244992506,203.56826064497085,44,200290.9090909091,9600.0,216.2294020415304,108.96593154804972,241,194894.60580912864,128000.0,433.5061263720036,403.7012035232256,0.3057745323245921,0.9961619757481365,0.0038380242518635255
189,0.0382968072088107,0.2112860162420736,0.7473578818556013,0.9969407053064856,181.2693848036489,44.01680986946274,40.07407407407408,128.5350796366987,203.5619976183388,40,220320.0,6400.0,208.0676868532053,90.270333367641,240,202586.66666666663,147200.0,445.73172424552575,432.9213103844808,0.301858303609783,0.9969407053064856,0.0030592946935144028
190,0.0397986427856268,0.2134275225275336,0.7437979753031483,0.9970241406163088,180.76576927355657,44.49842260995575,39.84206848357792,128.23651290070367,203.52082710140596,38,241010.52631578947,6400.0,215.05858721045288,90.270333367641,245,200463.67346938772,121600.0,437.80387557258064,393.4792607492748,0.2994541080111823,0.9970241406163087,0.0029758593836912706
191,0.0431082434086105,0.2118144398709533,0.7418789631772166,0.9968016464567804,180.47346757147625,45.18908977741299,41.01032258064516,128.02626050420167,203.72731021555765,43,230697.67441860464,12800.0,235.85812539234735,127.66152972845846,265,183933.5849056604,102400.0,409.3734387271604,361.081333470564,0.2977155052131,0.9968016464567804,0.003198353543219623
192,0.0447769496050728,0.2112025809322505,0.7402102569807543,0.9961897875180776,180.40290911113584,45.6632065924295,40.66832298136646,128.120226494601,203.97801991358256,48,214666.66666666663,6400.0,222.85474136507136,90.270333367641,257,189111.2840466926,115200.0,413.2575549790872,382.9845891853754,0.29649322590882,0.9961897875180776,0.0038102124819223704
193,0.045639114473245,0.2098119924351985,0.7406552452998109,0.9961063522082544,180.6009011013461,45.93337852028044,40.65082266910421,128.08191940615058,204.3019037963276,39,269292.3076923077,25600.0,259.6749813084353,180.540666735282,255,189339.6078431373,121600.0,418.9209916343668,393.4792607492748,0.2966094916963536,0.9961063522082543,0.0038936477917457246
194,0.0458337968628323,0.2073367449104461,0.7437145399933252,0.9968850817666036,180.9035209700745,45.89080239698525,40.53094660194175,128.2989939637827,204.3824464305748,48,219733.3333333333,6400.0,216.6185136707604,90.270333367641,257,185649.8054474708,121600.0,412.98036304641386,393.4792607492748,0.2982955046628185,0.9968850817666035,0.003114918233396491
195,0.0457503615530092,0.2028312381799977,0.7488875292023585,0.9974691289353654,181.19779730782068,45.70225495722481,39.93495440729483,128.37186343068697,204.25238608088532,42,250666.66666666663,6400.0,230.11820156330785,90.270333367641,243,192079.01234567905,147200.0,421.81043565033593,432.9213103844808,0.301340293300328,0.9974691289353654,0.0025308710646345656
196,0.0466681499610635,0.1951273779063299,0.7558404716876183,0.9976359995550116,181.40813772388475,45.49281683830025,40.35816448152563,128.49558152793614,203.89101078117525,50,214784.0,6400.0,211.72406807122584,90.270333367641,262,171383.20610687023,86400.0,388.754432072321,331.61748763091884,0.3053894958906158,0.9976359995550117,0.002364000444988301
197,0.0469184558905328,0.1912059183446434,0.7594281900100123,0.9975525642451886,181.6194237401268,45.43829218594709,39.52637818612922,128.744,203.8310627700872,37,291805.4054054054,12800.0,264.9330190751153,127.66152972845846,253,173913.04347826086,102400.0,397.4366009718707,361.081333470564,0.3075649060772935,0.9975525642451885,0.0024474357548115444
198,0.0481421737679385,0.1898709533874736,0.7594281900100123,0.9974413171654244,181.9115585715875,45.55835377555854,40.69324090121317,129.00615204335725,204.204021094265,42,263771.4285714286,9600.0,258.8512895033352,108.96593154804972,250,174771.2,102400.0,401.5067502598412,361.081333470564,0.3073923098985805,0.9974413171654244,0.0025586828345756096
199,0.0483646679274669,0.1892312826788297,0.7587050839915452,0.9963010345978418,182.1838914228501,45.53362121034403,41.20471535365152,129.5978835978836,204.46455278592376,43,258827.90697674415,19200.0,261.1174072198648,156.35280380893437,258,168781.39534883722,112000.0,394.8797720366026,377.5893542599388,0.307087993221478,0.9963010345978418,0.003698965402158194
200,0.0481143619979975,0.1886750472800089,0.7593725664701302,0.9961619757481366,182.3997107575926,45.18109423110892,41.13236994219653,130.88001179245282,204.31500878992088,53,208905.6603773585,6400.0,219.8420587971476,90.270333367641,268,162005.97014925373,96000.0,385.27442179558017,349.61549778946534,0.3075605086059633,0.9961619757481366,0.0038380242518634144
201,0.0481699855378796,0.1872010234731338,0.7610968962064746,0.996467905217488,182.51379463789075,45.16834192428116,41.38221709006928,130.49413162977268,204.3965870057736,45,246328.88888888888,12800.0,249.07267845602945,127.66152972845846,258,166970.5426356589,102400.0,395.2038455708884,361.081333470564,0.3085721385502341,0.996467905217488,0.003532094782512041
202,0.047752808988764,0.1904271887862943,0.7583991545221938,0.9965791522972522,182.65460562910224,45.25494140455061,42.05358182877112,130.27384255878488,204.82148226924343,49,224261.22448979592,12800.0,236.17622343964368,127.66152972845846,243,180332.51028806585,108800.0,407.6109386640209,372.1941193345023,0.3069502965433637,0.996579152297252,0.0034208477027479756
203,0.0451941261541884,0.1935699187896317,0.7581210368227834,0.9968850817666036,182.8203359661809,44.85391219208032,41.59692307692308,130.4824712643678,204.76158333027624,39,266666.6666666667,6400.0,248.55716763163727,90.270333367641,244,182557.37704918036,121600.0,409.2446932949832,393.4792607492748,0.307136980057242,0.9968850817666035,0.003114918233396491
204,0.0436644788074313,0.1910668594949382,0.762098119924352,0.9968294582267216,183.09625653576597,44.529592151213976,41.46050955414013,130.06812227074235,204.6697321363404,40,251200.0,12800.0,242.33214689402584,127.66152972845846,271,162243.54243542434,96000.0,383.6045472431096,349.61549778946534,0.3098298922004471,0.9968294582267214,0.003170541773278579
205,0.0426910668594949,0.1843085993992657,0.7700522861274891,0.99705195238625,183.3700912226054,44.22269234067459,41.24104234527688,129.16945827674664,204.36156457671197,43,228465.11627906977,12800.0,238.27982577958437,127.66152972845846,269,157668.40148698885,89600.0,376.8620926587732,337.76065965158017,0.3148554404378208,0.9970519523862497,0.0029480476137503375
206,0.0408554900433863,0.180915563466459,0.7758093225052842,0.9975803760151296,183.53668372455223,43.74296714579605,41.18720217835262,128.21475787855496,204.04366373902133,42,223847.61904761905,12800.0,235.7998819497113,127.66152972845846,256,162625.0,108800.0,388.1053295046373,372.1941193345023,0.318620733188998,0.9975803760151296,0.0024196239848703893
207,0.0378518188897541,0.183780175770386,0.77569807542552,0.9973300700856602,183.78014795861608,43.15395845476041,40.58119030124908,128.5240617433414,203.98246746262237,38,229221.05263157896,6400.0,230.8180955809732,90.270333367641,245,172617.14285714287,115200.0,404.9390670026644,382.9845891853754,0.3190400503520713,0.9973300700856602,0.002669929914339786
208,0.0354878184447658,0.1872566470130159,0.7744187340082322,0.997163199466014,183.99054399822003,42.5159059399822,41.92319749216301,128.8017228575672,203.97557909858145,46,177530.4347826087,6400.0,202.11631026997776,90.270333367641,234,184150.42735042732,131200.0,421.6793332883405,408.68591959466926,0.3186450466349699,0.997163199466014,0.0028368005339860503
209,0.0315107353431972,0.1936811658693959,0.7716097452441874,0.9968016464567804,184.1658972076983,41.93545405496374,41.581641659311565,128.58543940264215,204.09526384083048,38,190821.05263157896,6400.0,197.21597792071992,90.270333367641,230,193780.86956521735,147200.0,438.2987181612053,432.9213103844808,0.3176383750695895,0.9968016464567805,0.003198353543219512
210,0.0296473467571476,0.1976582489709645,0.7695238624986094,0.9968294582267216,184.19562798976528,41.61371194880593,41.687617260788,128.73744195863233,204.09404026166467,39,174933.33333333334,6400.0,189.30139099744568,90.270333367641,233,195213.7339055794,128000.0,430.6087054977909,403.7012035232256,0.3166974023230966,0.9968294582267214,0.003170541773278579
211,0.027088663922572,0.2024696851707642,0.7672989209033263,0.9968572699966626,184.05904438758483,41.25268076482953,41.46714579055441,128.36964285714285,203.94769654572477,34,183341.17647058825,6400.0,203.09270244613535,90.270333367641,231,201696.9696969697,115200.0,427.99528329964943,382.9845891853754,0.3158237540661288,0.9968572699966625,0.003142730003337535
212,0.0254199577261096,0.2090332628768494,0.762125931694293,0.9965791522972522,183.573589943264,41.04351734403132,43.68599562363239,127.49800425758382,203.77823595956647,41,142673.17073170733,6400.0,187.7406720223108,90.270333367641,223,215705.8295964125,134400.0,447.7144673627256,413.6706356661128,0.3131135821973998,0.996579152297252,0.0034208477027479756
213,0.0244187340082322,0.2198242296139726,0.752864612303927,0.997107575926132,182.86828345755924,41.164909672742944,44.682232346241456,127.20129048582996,203.7477650535648,40,140480.0,9600.0,212.47711375901295,108.96593154804972,225,224824.88888888888,134400.0,450.9640178439866,413.6706356661128,0.3078507493534207,0.9971075759261318,0.0028924240738682494
214,0.0226944042718878,0.2283346312159306,0.7449104461007898,0.9959394815886085,182.4601457336745,40.86020625010748,46.41789215686274,127.51193666260656,203.65266577060933,48,108800.0,6400.0,195.90921127380716,90.270333367641,259,202872.5868725869,128000.0,429.3846037237663,403.7012035232256,0.3038154568770252,0.9959394815886082,0.004060518411391767
215,0.0196629213483146,0.2299755256424518,0.7460507286683724,0.995689175659139,182.81708198909777,40.169400148830896,47.5997171145686,127.5510944491474,203.65945945945947,45,100551.11111111112,12800.0,199.8644735562084,127.66152972845846,244,216891.8032786885,166400.0,454.2571218939697,460.29019134012736,0.3051783182422421,0.9956891756591388,0.0043108243408611635
216,0.016436756035154,0.2227444654577817,0.7567304483257314,0.9959116698186672,183.79619534987208,38.87066852964288,49.64467005076142,127.91072543388688,203.3727810650888,50,75648.0,6400.0,185.53396728287225,90.270333367641,251,204213.5458167331,140800.0,438.0549109446234,423.4053942720982,0.3119363631169874,0.9959116698186672,0.004088330181332811
217,0.0133218378017577,0.2076426743797975,0.7750584047168761,0.9960229168984314,185.147179886528,37.16576533473934,52.881002087682674,127.91843021698368,202.9400387541266,61,50255.73770491804,6400.0,163.25400735136722,90.270333367641,261,183074.3295019157,121600.0,418.3150906562761,393.4792607492748,0.3231724334947006,0.9960229168984314,0.003977083101568635
218,0.0095672488597174,0.1960451663143842,0.7905495605740349,0.9961619757481366,186.6133885860496,35.521946383902474,58.270348837209305,127.9876578238048,202.8967106420405,45,48924.444444444445,12800.0,184.60599361393616,127.66152972845846,257,175539.29961089493,102400.0,399.8866347136519,361.081333470564,0.3330236661097998,0.9961619757481366,0.0038380242518634144
219,0.0075091778840805,0.1911502948047613,0.7974468795194126,0.9961063522082544,187.8425853821337,34.41706074526524,64.01851851851852,129.09137203550122,203.30300282495728,49,35265.30612244898,12800.0,175.81958415552788,127.66152972845846,252,174552.38095238095,99200.0,400.248256514511,355.34841563001464,0.3375271480316536,0.9961063522082545,0.0038936477917455026
220,0.007175436644788,0.1884525531204806,0.8011736566915119,0.9968016464567804,188.34536655912785,34.15790081630233,60.33720930232558,129.4319657615112,203.519908355608,49,33697.95918367347,6400.0,162.9250981861838,90.270333367641,251,172774.50199203187,115200.0,404.55295550247945,382.9845891853754,0.3397256600972172,0.9968016464567805,0.003198353543219512
221,0.0074257425742574,0.1918734008232284,0.797001891200356,0.9963010345978418,188.23542663255088,34.67684281106476,58.58801498127341,129.3091752427888,203.83239697107163,48,35600.0,6400.0,156.9147972792441,90.270333367641,245,180218.77551020408,121600.0,418.7808435010239,393.4792607492748,0.3372489886285557,0.9963010345978418,0.003698965402158194
222,0.0079263544331961,0.1960173545444432,0.7926076315496718,0.9965513405273112,188.02875737011905,35.43486590156321,57.4140350877193,128.4033768444949,204.24927190427732,37,49297.2972972973,6400.0,178.68869016808657,90.270333367641,242,186393.38842975209,115200.0,418.8533402784949,382.9845891853754,0.3345017670767422,0.9965513405273112,0.0034486594726887976
223,0.0086772722216041,0.1983813549894315,0.7897430192457447,0.9968016464567804,187.8465902770052,36.04176750976181,56.70192307692308,127.8361138370952,204.52014368220875,44,45381.81818181818,6400.0,166.1985469291528,90.270333367641,237,192621.0970464135,108800.0,416.84012533244265,372.1941193345023,0.3326259090171148,0.9968016464567804,0.003198353543219623
224,0.0090388252308376,0.1991044610078985,0.7874346423406385,0.9955779285793748,187.6453721214818,36.13672997683452,56.824615384615385,128.0205335940774,204.4691837671741,51,40784.3137254902,6400.0,159.5214125951402,90.270333367641,239,191705.43933054397,115200.0,413.4030574588222,382.9845891853754,0.331353687547911,0.9955779285793747,0.00442207142062534
225,0.009316942930248,0.1952386249860941,0.7907998665035043,0.9953554344198464,187.52592056958505,35.77243670452443,56.8089552238806,128.44757834757834,203.9168249279032,54,39703.7037037037,6400.0,156.93568328728665,90.270333367641,239,187983.2635983264,102400.0,407.118022942628,361.081333470564,0.3333292706573816,0.9953554344198464,0.004644565580153581
226,0.0094281900100122,0.1942374012682167,0.7920792079207921,0.995744799199021,187.3021192568695,35.52466559409336,55.70796460176991,128.66323024054984,203.4774929775281,51,42541.17647058824,6400.0,159.73231867950477,90.270333367641,239,187019.24686192468,108800.0,410.2703944246744,372.1941193345023,0.3340179446583796,0.995744799199021,0.004255200800978964
227,0.0106240961174769,0.1951273779063299,0.7898542663255089,0.9956057403493158,186.9828679497163,35.7748516602075,56.403141361256544,128.66519384264538,203.40345070422532,62,39432.25806451613,6400.0,158.45795993010023,90.270333367641,238,188665.5462184874,124800.0,422.2746322376151,398.59023213625017,0.33248912947344,0.9956057403493157,0.004394259650684296
228,0.0104850372677717,0.196601401713205,0.7882133718989877,0.9952998108799644,186.88914228501503,35.68740367393556,56.08488063660477,128.9978780591314,203.3195017818708,54,44681.48148148148,6400.0,169.23041172216776,90.270333367641,239,189295.39748953976,134400.0,420.0619205538796,413.6706356661128,0.3315796178680558,0.9952998108799643,0.004700189120035669
229,0.0092056958504839,0.1991600845477806,0.7871009011013461,0.9954666814996106,186.8642507509178,35.51525222668704,56.77643504531722,128.94721407624633,203.29882336313204,54,39229.62962962963,6400.0,158.49487860603563,90.270333367641,260,176270.76923076922,124800.0,412.0043039407188,398.59023213625017,0.3311391154295726,0.9954666814996106,0.004533318500389405
230,0.0077038602736678,0.2016353320725331,0.7868784069418178,0.9962175992880188,187.03762932473023,35.42890031635315,59.76173285198556,128.25696551724138,203.5351500371117,56,31657.14285714286,6400.0,149.31522467215402,90.270333367641,232,200000.0,140800.0,441.72793395776,423.4053942720982,0.3311984713149178,0.9962175992880187,0.0037824007119813263
231,0.0066192012459672,0.1976582489709645,0.7916620313716765,0.9959394815886085,187.42596506841696,35.28402938973755,57.8655462184874,127.72745180807654,203.63207447742843,44,34618.181818181816,6400.0,152.75799183923044,90.270333367641,237,191918.98734177212,134400.0,426.3627699266197,413.6706356661128,0.3342701263605377,0.9959394815886082,0.004060518411391767
232,0.0062854600066748,0.1996328846367782,0.7908554900433864,0.9967738346868394,187.474051618645,35.11478673699772,61.06637168141593,128.04012259682364,203.6381347587565,44,32872.72727272727,6400.0,156.65487117320652,90.270333367641,255,180153.72549019608,102400.0,411.5051208704233,361.081333470564,0.3337459991914472,0.9967738346868393,0.003226165313160667
233,0.0063132717766158,0.2042496384469907,0.7864890421626433,0.99705195238625,187.0752308376905,35.32964508609829,66.08810572687224,127.88003812636164,203.5615474380282,54,26903.703703703704,6400.0,155.6358656615907,90.270333367641,271,173437.63837638375,121600.0,404.65722991564496,393.4792607492748,0.331135380368691,0.9970519523862498,0.0029480476137502265
234,0.0060629658471465,0.2073923684503281,0.7835131827789521,0.9969685170764268,186.91748247858493,35.358623177681885,66.03669724770643,128.07590183719995,203.5984665625444,54,25837.03703703704,6400.0,152.44440299946996,90.270333367641,263,181463.11787072243,115200.0,413.6362575974251,382.9845891853754,0.329457055178591,0.9969685170764266,0.0030314829235733587
235,0.0054511069084436,0.2042218266770497,0.7866002892424074,0.9962732228279008,187.1088552675492,35.278427035159304,62.62244897959184,127.64360615552226,203.61559947671745,44,28509.090909090908,6400.0,158.87229572398635,90.270333367641,244,192603.2786885246,128000.0,421.42960910697695,403.7012035232256,0.3314728944437639,0.9962732228279008,0.003726777172099238
236,0.0061185893870285,0.2011069084436533,0.7885471131382801,0.995772610968962,187.10215263099343,35.39312371007823,65.37727272727273,127.18061125708752,203.5589884668289,62,22709.67741935484,6400.0,137.59765387487133,90.270333367641,240,192826.66666666663,105600.0,414.0500582211749,366.63772640253313,0.332549216648162,0.9957726109689619,0.004227389031038142
237,0.006480142396262,0.2019690733118255,0.7878240071198132,0.9962732228279008,187.0058960952275,35.31024975307504,63.59227467811159,127.67047645276784,203.4316023581742,57,26161.40350877193,6400.0,149.80658185379286,90.270333367641,256,181550.0,124800.0,410.8674390704723,398.59023213625017,0.3319873090812034,0.9962732228279007,0.0037267771720993492
238,0.0067860718656135,0.2030537323395261,0.7862109244632328,0.9960507286683724,186.96815552341752,35.34567727843827,64.34016393442623,127.87138748116696,203.49877958187412,46,33947.82608695652,12800.0,170.68981827808804,127.66152972845846,253,184689.32806324112,115200.0,416.2228625193973,382.9845891853754,0.3310079566214433,0.9960507286683724,0.003949271331627591
239,0.0067304483257314,0.2061964623428635,0.7831794415396596,0.9961063522082544,186.78487595950605,35.5014148527268,62.70247933884298,128.17116266522794,203.49545454545452,58,26703.44827586207,6400.0,147.76893943043552,90.270333367641,260,182498.46153846156,112000.0,409.8102327409226,377.5893542599388,0.3292363366090309,0.9961063522082545,0.0038936477917455026
240,0.0103181666481254,0.2068917565913894,0.7778952052508622,0.9951051284903772,186.13307931916788,36.35194042377434,63.08625336927224,128.01666890711118,203.4638541294244,68,34917.64705882353,6400.0,169.3718989013023,90.270333367641,275,173125.81818181818,108800.0,402.87509644717153,372.1941193345023,0.3255526284189429,0.995105128490377,0.004894871509622978
241,0.0130159083324062,0.2128712871287128,0.769217933029258,0.9951051284903772,185.340555122928,37.04129881576251,60.19444444444444,128.61614841912726,203.40263214983003,72,41600.0,6400.0,172.33078746097104,90.270333367641,267,183466.66666666663,140800.0,420.9113930493001,423.4053942720982,0.3199488266364239,0.995105128490377,0.004894871509622978
242,0.0134608966514629,0.2068639448214484,0.7758649460451663,0.9961897875180776,185.7003281788853,37.03508483951647,56.17355371900826,128.62731917182035,203.36147255977343,71,43628.16901408451,6400.0,163.87256921954284,90.270333367641,254,187414.17322834645,121600.0,420.97435779127983,393.4792607492748,0.3235955659919667,0.9961897875180776,0.0038102124819223704
243,0.0141561908999888,0.2042774502169318,0.7783680053398598,0.9968016464567804,185.97104794749137,36.99768285406624,54.25147347740668,129.09720898570455,203.45174545324616,60,54293.333333333336,6400.0,170.74221311878816,90.270333367641,259,181498.0694980695,102400.0,406.4996026319061,361.081333470564,0.3248496671205675,0.9968016464567804,0.003198353543219623
244,0.0151852263878073,0.2027756146401157,0.7782567582600957,0.9962175992880188,186.0173545444432,37.40150604794808,53.31501831501832,128.7450281168564,203.720401672444,62,56361.29032258064,6400.0,167.5279951252439,90.270333367641,234,199411.9658119658,131200.0,439.9181326930933,408.68591959466926,0.324661680861911,0.9962175992880187,0.0037824007119813263
245,0.0151574146178662,0.1979641784403159,0.7830960062298364,0.9962175992880188,186.5446657025253,37.17693608058657,51.00183486238532,129.19893228434952,203.8593245019001,58,60137.93103448276,6400.0,160.07572258564747,90.270333367641,237,192216.03375527423,128000.0,429.15634953393305,403.7012035232256,0.3275374871299328,0.9962175992880186,0.0037824007119814373
246,0.0156024029369229,0.1868116586939592,0.7937201023473134,0.9961341639781957,187.2153743464234,37.13471854957394,48.53832442067736,128.6106892958166,203.92014436385296,45,79786.66666666667,6400.0,174.98818407108456,90.270333367641,239,179869.4560669456,140800.0,416.5397095539116,423.4053942720982,0.3338525327097336,0.9961341639781954,0.0038658360218045695
247,0.0169651796640338,0.1795805985092891,0.7996440093447547,0.9961897875180776,187.6757981977973,36.90230951794401,48.0672131147541,129.50890506427135,203.8813647746244,44,88727.27272727272,6400.0,180.0628139609355,90.270333367641,245,168672.6530612245,134400.0,404.9450468947826,413.6706356661128,0.337228665964458,0.9961897875180775,0.0038102124819224814
